prefecture,municipality,url,system_type,kaigiroku_tenant
鹿児島県,阿久根市議会,http://www.city.akune.kagoshima.dbsr.jp/index.php/,dbsr,
鹿児島県,出水市議会,https://www.city.kagoshima-izumi.lg.jp/gikai/gijiroku/,other,
鹿児島県,薩摩川内市議会,https://ssp.kaigiroku.net/tenant/satsumasendai/MinuteSearch.html,kaigiroku_ssp,satsumasendai
鹿児島県,薩摩川内市議会,https://ssp.kaigiroku.net/tenant/satsumasendai/SpMinuteSearch.html,kaigiroku_ssp,satsumasendai
鹿児島県,曽於市議会,https://ssp.kaigiroku.net/tenant/soo/MinuteSearch.html,kaigiroku_ssp,soo
鹿児島県,霧島市議会,http://www.kensakusystem.jp/kirishima/index.html,kensakusystem,
鹿児島県,南九州市議会,https://ssp.kaigiroku.net/tenant/minamikyushu/MinuteSearch.html,kaigiroku_ssp,minamikyushu
鹿児島県,伊佐市議会,http://www.db-search.com/isa-c/index.php/,dbsr,
鹿児島県,姶良市議会,https://ssp.kaigiroku.net/tenant/aira/MinuteSearch.html,kaigiroku_ssp,aira
鹿児島県,肝付町議会,https://ssp.kaigiroku.net/tenant/kimotsuki/MinuteSearch.html,kaigiroku_ssp,kimotsuki
沖縄県,沖縄県議会,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/,other,
沖縄県,那覇市議会,https://naha.gijiroku.com/kaigiroku/voices/g07v_search.asp,gijiroku_com,
沖縄県,那覇市議会,https://naha.gijiroku.com/kaigiroku/voices2/,gijiroku_com,
沖縄県,那覇市議会,https://naha.gijiroku.com/fukkimae_kaigiroku/voices/g07v_search.asp,gijiroku_com,
沖縄県,那覇市議会,https://naha.gijiroku.com/fukkimae_kaigiroku/voices2/,gijiroku_com,
沖縄県,宜野湾市議会,https://ssp.kaigiroku.net/tenant/ginowan/SpMinuteSearch.html,kaigiroku_ssp,ginowan
沖縄県,石垣市議会,https://ssp.kaigiroku.net/tenant/ishigaki/MinuteSearch.html,kaigiroku_ssp,ishigaki
沖縄県,石垣市議会,https://ssp.kaigiroku.net/tenant/ishigaki/SpMinuteSearch.html,kaigiroku_ssp,ishigaki
沖縄県,浦添市議会,https://ssp.kaigiroku.net/tenant/urasoe/MinuteSearch.html,kaigiroku_ssp,urasoe
沖縄県,名護市議会,https://ssp.kaigiroku.net/tenant/nago/MinuteSearch.html,kaigiroku_ssp,nago
沖縄県,名護市議会,https://ssp.kaigiroku.net/tenant/nago/SpMinuteSearch.html,kaigiroku_ssp,nago
沖縄県,糸満市議会,https://ssp.kaigiroku.net/tenant/itoman/MinuteSearch.html,kaigiroku_ssp,itoman
沖縄県,糸満市議会,https://ssp.kaigiroku.net/tenant/itoman/SpMinuteSearch.html,kaigiroku_ssp,itoman
沖縄県,沖縄市議会,https://ssp.kaigiroku.net/tenant/okinawa/SpMinuteSearch.html,kaigiroku_ssp,okinawa
沖縄県,豊見城市議会,https://ssp.kaigiroku.net/tenant/tomigusuku/MinuteSearch.html,kaigiroku_ssp,tomigusuku
沖縄県,豊見城市議会,https://ssp.kaigiroku.net/tenant/tomigusuku/SpMinuteSearch.html,kaigiroku_ssp,tomigusuku
沖縄県,うるま市議会,https://ssp.kaigiroku.net/tenant/uruma/SpMinuteSearch.html,kaigiroku_ssp,uruma
沖縄県,宮古島市議会,https://ssp.kaigiroku.net/tenant/miyakojima/MinuteSearch.html,kaigiroku_ssp,miyakojima
沖縄県,宮古島市議会,https://ssp.kaigiroku.net/tenant/miyakojima/SpMinuteSearch.html,kaigiroku_ssp,miyakojima
沖縄県,南城市議会,https://ssp.kaigiroku.net/tenant/nanjo/SpMinuteSearch.html,kaigiroku_ssp,nanjo
沖縄県,東村議会,https://ssp.kaigiroku.net/tenant/higashi/MinuteSearch.html,kaigiroku_ssp,higashi
沖縄県,恩納村議会,https://ssp.kaigiroku.net/tenant/onna/SpMinuteSearch.html,kaigiroku_ssp,onna
沖縄県,宜野座村議会,https://ssp.kaigiroku.net/tenant/ginoza/MinuteSearch.html,kaigiroku_ssp,ginoza
沖縄県,宜野座村議会,https://ssp.kaigiroku.net/tenant/ginoza/SpMinuteSearch.html,kaigiroku_ssp,ginoza
沖縄県,金武町議会,http://gikai.town.kin.okinawa.jp/kinchou/kensaku/,other,
沖縄県,嘉手納町議会,https://ssp.kaigiroku.net/tenant/kadena/SpMinuteSearch.html,kaigiroku_ssp,kadena
沖縄県,北谷町議会,https://ssp.kaigiroku.net/tenant/chatan/SpMinuteSearch.html,kaigiroku_ssp,chatan
沖縄県,西原町議会,https://ssp.kaigiroku.net/tenant/nishihara/SpMinuteSearch.html,kaigiroku_ssp,nishihara
沖縄県,与那原町議会,https://ssp.kaigiroku.net/tenant/yonabaru/MinuteSearch.html,kaigiroku_ssp,yonabaru
沖縄県,与那原町議会,https://ssp.kaigiroku.net/tenant/yonabaru/SpMinuteSearch.html,kaigiroku_ssp,yonabaru
沖縄県,久米島町議会,https://ssp.kaigiroku.net/tenant/kumejima/MinuteSearch.html,kaigiroku_ssp,kumejima
沖縄県,竹富町議会,https://ssp.kaigiroku.net/tenant/taketomi/MinuteSearch.html,kaigiroku_ssp,taketomi
沖縄県,竹富町議会,https://ssp.kaigiroku.net/tenant/taketomi/SpMinuteSearch.html,kaigiroku_ssp,taketomi
